Date,Close,Open,High,Low,Volume
"Nov 06, 2017",20432.6,20472.38,20491.4,20413.55,262690000
"Nov 03, 2017",20472.38,20385.48,20472.38,20383.92,294960000
"Nov 02, 2017",20385.48,20328.24,20412.47,20312.04,380990000
"Nov 01, 2017",20328.24,20227.86,20419.3,20227.86,395660000
"Oct 31, 2017",20227.86,20213.25,20240.48,20187.73,298130000
"Oct 30, 2017",20213.25,20146.06,20244.06,20110.78,288770000
"Oct 27, 2017",20146.06,20163.38,20185.27,20124.74,277230000
"Oct 26, 2017",20163.38,20073.3,20166.92,20057.86,349130000
"Oct 25, 2017",20073.3,20113.21,20149.44,20064.82,282610000
"Oct 24, 2017",20113.21,20131.57,20150.78,20084.42,278860000
"Oct 23, 2017",20131.57,20146.88,20151.65,20099.03,257500000
"Oct 20, 2017",20146.88,20131.52,20194.52,20131.52,324240000
"Oct 19, 2017",20131.52,20259.77,20261.28,20073.78,433060000
"Oct 18, 2017",20259.77,20130.95,20287.86,20130.7,296050000
"Oct 17, 2017",20130.95,20217.13,20226.78,20125.07,360440000
"Oct 16, 2017",20217.13,20259.51,20268.57,20200.82,367890000
"Oct 13, 2017",20259.51,20251.24,20300.41,20214.78,336870000
"Oct 12, 2017",20251.24,20167.78,20251.24,20157.4,319580000
"Oct 11, 2017",20167.78,20146.28,20167.78,20120.2,361970000
"Oct 10, 2017",20146.28,20102.56,20171.55,20100.45,326420000
"Oct 09, 2017",20102.56,20166.54,20191.91,20089.73,277920000
"Oct 06, 2017",20166.54,20088.51,20175.79,20088.51,390890000
"Oct 05, 2017",20088.51,20029.42,20097.33,19992.13,303720000
"Oct 04, 2017",20029.42,20035.35,20045.52,19978.44,365670000
"Oct 03, 2017",20035.35,19957.06,20060.45,19951.43,305500000
"Oct 02, 2017",19957.06,19874.82,19957.06,19874.3,334540000
"Sep 29, 2017",19874.82,19678.46,19874.82,19678.46,379210000
"Sep 28, 2017",19678.46,19569.45,19678.46,19569.45,310900000
"Sep 27, 2017",19569.45,19503.23,19592.98,19478.88,333990000
"Sep 26, 2017",19503.23,19566.42,19567.58,19470.68,340270000
"Sep 25, 2017",19566.42,19517.36,19603.09,19482.79,272140000
"Sep 22, 2017",19517.36,19418.33,19517.36,19345.63,264690000
"Sep 21, 2017",19418.33,19540.77,19542.48,19405.59,290080000
"Sep 20, 2017",19540.77,19535.48,19567.31,19523.15,352910000
"Sep 19, 2017",19535.48,19437.85,19564.82,19437.85,323410000
"Sep 18, 2017",19437.85,19378.16,19449.45,19378.16,297990000
"Sep 15, 2017",19378.16,19523.92,19537.08,19325.21,610340000
"Sep 14, 2017",19523.94,19592.85,19675.1,19512.03,357610000
"Sep 13, 2017",19589.97,19667.51,19667.87,19559.02,368610000
"Sep 12, 2017",19665.87,19695.63,19750.46,19643.64,380940000
"Sep 11, 2017",19694.26,19610.03,19735.31,19609.84,277480000
"Sep 08, 2017",19610.4,19696.5,19696.5,19531.07,361310000
"Sep 07, 2017",19696.68,19651.11,19726.03,19591.17,351800000
"Sep 06, 2017",19652.31,19726.01,19729.83,19593.26,388660000
"Sep 05, 2017",19726.83,19698.7,19791.24,19697.26,279520000
"Sep 04, 2017",19697.91,19786.22,19786.22,19686.44,229820000
"Sep 01, 2017",19786.18,19803.8,19810.54,19733.26,328920000
"Aug 31, 2017",19803.59,19616.35,19803.59,19614.31,419630000
"Aug 30, 2017",19616.56,19525.72,19637.81,19525.72,268770000
"Aug 29, 2017",19527.89,19671.33,19673.9,19472.66,318710000
"Aug 25, 2017",19671.33,19708.55,19749.24,19671.33,292050000
"Aug 24, 2017",19710.3,19742.74,19767.71,19670.67,353080000
"Aug 23, 2017",19743.22,19751.06,19793.38,19713.64,260520000
"Aug 22, 2017",19751.2,19646.69,19759.59,19646.69,286460000
"Aug 21, 2017",19646.9,19625.97,19663.7,19584.05,240060000
"Aug 18, 2017",19626.46,19773.54,19773.54,19566.87,255740000
"Aug 17, 2017",19773.08,19858.43,19874.61,19773.08,263350000
"Aug 16, 2017",19859.24,19694.82,19867.77,19694.27,310880000
"Aug 15, 2017",19694.81,19692.04,19723.01,19663.09,252190000
"Aug 14, 2017",19692.47,19545.14,19704.68,19544.96,271100000
"Aug 11, 2017",19544.79,19699.19,19699.5,19440.57,362730000
"Aug 10, 2017",19699.42,19875.03,19879.72,19691.16,298430000
"Aug 09, 2017",19875.03,19948.54,19948.75,19789.11,324190000
"Aug 08, 2017",19949.49,19988.33,19988.76,19940.08,288590000
"Aug 07, 2017",19988.5,19969.63,20012.73,19952.15,262190000
"Aug 04, 2017",19969.73,19907.19,19978.26,19835.27,276300000
"Aug 03, 2017",19908.24,19840.87,19915.49,19794.48,347210000
"Aug 02, 2017",19841.41,19863.5,19934.36,19816.47,330580000
"Aug 01, 2017",19863.6,19779.26,19883.62,19779.26,315330000
"Jul 31, 2017",19781.14,19726.81,19812.02,19726.81,344980000
"Jul 28, 2017",19728.19,19879.34,19887.08,19669.02,279090000
"Jul 27, 2017",19879.43,19761.15,19899.8,19755.91,336410000
"Jul 26, 2017",19762.66,19640.7,19784.09,19639.61,335000000
"Jul 25, 2017",19641.28,19616.33,19699.64,19601.83,324010000
"Jul 24, 2017",19616.25,19750.42,19750.42,19531.15,371550000
"Jul 21, 2017",19751.24,19762.63,19812.05,19647.44,341870000
"Jul 20, 2017",19763.94,19695.14,19763.94,19695.14,312290000
"Jul 19, 2017",19693.93,19612.64,19693.93,19563.76,363900000
"Jul 18, 2017",19613.38,19520.66,19614.48,19483.82,379490000
"Jul 17, 2017",19520.59,19408.75,19534.21,19407.27,328260000
"Jul 14, 2017",19408.36,19416.83,19426.79,19364.32,283170000
"Jul 13, 2017",19418.34,19267.81,19420.68,19266.92,395910000
"Jul 12, 2017",19267.86,19214.63,19329.48,19182.45,443170000
"Jul 11, 2017",19215.39,19357.34,19406.07,19183.22,390540000
"Jul 10, 2017",19357.41,19395,19437.19,19295.05,364900000
"Jul 07, 2017",19395.14,19370.92,19395.14,19291.73,282870000
"Jul 06, 2017",19369.06,19450.36,19475.63,19313.95,342630000
"Jul 05, 2017",19451.22,19301.4,19451.22,19290.07,358620000
"Jul 04, 2017",19301.47,19320.5,19336.46,19248.73,336140000
"Jul 03, 2017",19320.43,19338.59,19436.99,19267.75,378150000
"Jun 30, 2017",19340.15,19346.48,19412.18,19277.28,412390000
"Jun 29, 2017",19346.37,19476.23,19536.76,19305.99,480170000
"Jun 28, 2017",19476.35,19525.89,19556.87,19393.23,414720000
"Jun 27, 2017",19526.8,19686.19,19686.19,19505.09,332580000
"Jun 26, 2017",19684.62,19685.09,19783.1,19684.62,280680000
"Jun 23, 2017",19685.09,19660.01,19705.57,19618.57,302770000
"Jun 22, 2017",19658.42,19683.4,19687.98,19604.51,354530000
"Jun 21, 2017",19682.61,19774.4,19783.27,19649.87,376980000
"Jun 20, 2017",19771.71,19875.6,19934.48,19771.71,374480000
"Jun 19, 2017",19873.3,19817.97,19907.91,19810.07,308730000
"Jun 16, 2017",19816.39,19553.66,19824.84,19553.66,881450000
"Jun 15, 2017",19553.66,19974.7,19976.82,19403.28,464760000
"Jun 14, 2017",19974.7,19859.54,20033.14,19856.36,358080000
"Jun 13, 2017",19859.54,19682.7,19897.84,19682.7,357390000
"Jun 12, 2017",19682.7,19769.96,19770.4,19651.78,315880000
"Jun 09, 2017",19769.96,19743.41,19791.48,19552.8,400630000
"Jun 08, 2017",19743.41,19695.92,19743.41,19656.63,356680000
"Jun 07, 2017",19695.92,19654.84,19769.57,19654.84,355490000
"Jun 06, 2017",19654.84,19868.67,19870.05,19625.88,373780000
"Jun 05, 2017",19868.67,20002.75,20048.18,19863.25,261600000
"Jun 02, 2017",20002.75,20010.62,20081.74,19974.45,471220000
"Jun 01, 2017",20010.62,19972.17,20057.61,19951.02,372170000
"May 31, 2017",19972.17,19991.85,20031.17,19947.9,524520000
"May 30, 2017",19991.85,20024.92,20028.12,19943.97,371960000
"May 26, 2017",20024.92,19967.58,20050.68,19958.62,575060000
"May 25, 2017",19967.58,19950.52,19994.34,19901.3,375590000
"May 24, 2017",19950.52,19920.12,19965.29,19902.08,343330000
"May 23, 2017",19920.12,19912.55,19984.66,19898.88,295690000
"May 22, 2017",19912.55,19812.8,19933.72,19812.2,306660000
"May 19, 2017",19812.8,19691.64,19836.2,19691.64,341940000
"May 18, 2017",19691.64,19773.59,19773.75,19538.13,389950000
"May 17, 2017",19773.59,19875.89,19876.91,19737.04,339240000
"May 16, 2017",19875.89,19751.01,19875.89,19730.62,338740000
"May 15, 2017",19751.01,19762.97,19825.81,19735.84,303420000
"May 12, 2017",19762.97,19795.69,19818.08,19727.57,296410000
"May 11, 2017",19795.69,19876.81,19879.65,19748.75,441490000
"May 10, 2017",19876.81,19816.95,19890.14,19806.29,359180000
"May 09, 2017",19816.95,19729.66,19835.71,19729.66,352730000
"May 08, 2017",19729.66,19699.61,19745.57,19655.23,330400000
"May 05, 2017",19699.61,19680.81,19699.61,19600.39,330090000
"May 04, 2017",19680.81,19683.39,19711.8,19617.89,358440000
"May 03, 2017",19683.39,19805.29,19805.59,19652.22,335160000
"May 02, 2017",19805.29,19615.36,19805.29,19615.36,370380000
"Apr 28, 2017",19615.36,19636.64,19673.94,19610.88,336590000
"Apr 27, 2017",19636.64,19678.82,19678.82,19576.66,294360000
"Apr 26, 2017",19678.82,19582.33,19683.95,19525.6,383190000
"Apr 25, 2017",19582.33,19602.83,19647.61,19582.33,342360000
"Apr 24, 2017",19602.83,19358.36,19621.69,19357.51,309730000
"Apr 21, 2017",19358.36,19378.75,19415.13,19337.87,319180000
"Apr 20, 2017",19378.75,19417.76,19450.05,19305.04,339870000
"Apr 19, 2017",19417.76,19297.91,19505.34,19283.75,382630000
"Apr 18, 2017",19297.91,19525.33,19527.22,19273.68,400800000
"Apr 13, 2017",19525.33,19423.94,19525.33,19337.86,335730000
"Apr 12, 2017",19423.94,19306.52,19433.79,19306.52,338210000
"Apr 11, 2017",19306.52,19264.6,19382.28,19239.5,321200000
"Apr 10, 2017",19264.6,19229.69,19277.99,19227.04,282660000
"Apr 07, 2017",19229.69,19126.08,19229.69,19073.1,305580000
"Apr 06, 2017",19126.08,19069.33,19126.08,18952.64,318800000
"Apr 05, 2017",19069.33,19020.13,19081.44,19003.39,320010000
"Apr 04, 2017",19020.13,18954.24,19038.82,18951.81,293850000
"Apr 03, 2017",18954.24,18971.83,19018.06,18923.61,309600000
"Mar 31, 2017",18971.83,19011.93,19014.86,18881.24,396340000
"Mar 30, 2017",19011.93,18978.65,19016.28,18950.65,310660000
"Mar 29, 2017",18978.65,18953.34,18989.29,18914.33,397310000
"Mar 28, 2017",18953.34,18900.01,18960.74,18848.69,403540000
"Mar 27, 2017",18900.01,18980.44,18980.44,18857.61,278110000
"Mar 24, 2017",18980.44,19002.27,19025.61,18912.98,318860000
"Mar 23, 2017",19002.27,18832.94,19033.43,18789.39,357860000
"Mar 22, 2017",18832.94,18988.02,18988.02,18739.94,365880000
"Mar 21, 2017",18988.02,19151.8,19183.9,18984.37,304960000
"Mar 20, 2017",19151.8,19094.91,19164.62,19058.15,286830000
"Mar 17, 2017",19094.91,19027.02,19094.91,19001.58,737140000
"Mar 16, 2017",19027.02,18963.96,19062.76,18963.96,393020000
"Mar 15, 2017",18963.96,18951.12,18993.34,18867.38,346320000
"Mar 14, 2017",18951.12,19029.17,19053.85,18926.37,353100000
"Mar 13, 2017",19029.17,18961.42,19048.96,18961.42,361770000
"Mar 10, 2017",18961.42,18891.54,18991.39,18891.54,359480000
"Mar 09, 2017",18891.54,18931.07,18938.44,18813.59,343380000
"Mar 08, 2017",18931.07,18885.94,18959.06,18873.65,381310000
"Mar 07, 2017",18885.94,18881.37,18946.25,18866.53,359260000
"Mar 06, 2017",18881.37,18882.86,18902.24,18842.88,330470000
"Mar 03, 2017",18882.86,18950.85,18951.99,18788.48,346930000
"Mar 02, 2017",18950.85,18983.01,19009.64,18876.51,444220000
"Mar 01, 2017",18983.01,18770.71,18983.01,18745.7,435880000
"Feb 28, 2017",18770.71,18671.06,18797.34,18650.22,378600000
"Feb 27, 2017",18671.06,18588.64,18724.47,18588.64,497110000
"Feb 24, 2017",18588.64,18643.48,18658.6,18528.73,332180000
"Feb 23, 2017",18643.48,18677.59,18738.55,18636.13,342410000
"Feb 22, 2017",18677.59,18772.21,18807.3,18660.64,336090000
"Feb 21, 2017",18772.21,18746.22,18779.99,18710.84,299340000
"Feb 20, 2017",18746.22,18707.49,18760.96,18685.14,230250000
"Feb 17, 2017",18707.49,18705.72,18788.04,18629.87,286370000
"Feb 16, 2017",18705.72,18827.2,18841.38,18686.21,330270000
"Feb 15, 2017",18827.2,18787.52,18864.22,18787.52,315310000
"Feb 14, 2017",18787.52,18758.78,18805.9,18692.48,299250000
"Feb 13, 2017",18758.78,18715.36,18776.6,18714.63,284470000
"Feb 10, 2017",18715.36,18627.59,18723.64,18625.4,354530000
"Feb 09, 2017",18627.59,18606.07,18651.86,18559.58,360760000
"Feb 08, 2017",18606.07,18559.7,18665.3,18550.43,361730000
"Feb 07, 2017",18559.7,18377.37,18584.41,18375.76,319170000
"Feb 06, 2017",18377.37,18411.67,18446.91,18338.61,234180000
"Feb 03, 2017",18411.67,18259.16,18425.48,18258.79,323040000
"Feb 02, 2017",18259.16,18240.2,18285.08,18178.05,346510000
"Feb 01, 2017",18240.2,18147.77,18263.21,18147.77,396360000
"Jan 31, 2017",18147.77,18081.82,18208.9,18069.27,428280000
"Jan 30, 2017",18081.82,18190.8,18190.8,18054.62,307540000
"Jan 27, 2017",18190.8,18142.66,18191.57,18131.32,360110000
"Jan 26, 2017",18142.66,18133.35,18191.69,18132.69,292680000
"Jan 25, 2017",18133.35,18100.7,18186.58,18100.7,336190000
"Jan 24, 2017",18100.7,18116.03,18148.49,18040.47,287690000
"Jan 23, 2017",18116.03,18150.84,18154.15,18079.27,257290000
"Jan 20, 2017",18150.84,18223.72,18245.25,18142.26,268130000
"Jan 19, 2017",18223.72,18312.8,18315.83,18201.26,280510000
"Jan 18, 2017",18312.8,18240.96,18312.8,18206.63,329740000
"Jan 17, 2017",18240.96,18307.71,18308.18,18224.9,275200000
"Jan 16, 2017",18307.71,18371.94,18372.14,18294.46,249830000
"Jan 13, 2017",18371.94,18303.5,18371.94,18303.3,355710000
"Jan 12, 2017",18303.5,18394.11,18398.06,18261,316350000
"Jan 11, 2017",18394.11,18413.27,18429.84,18354.69,313130000
"Jan 10, 2017",18413.27,18379.63,18428.79,18362.64,284090000
"Jan 09, 2017",18379.63,18341.19,18407.06,18292.29,324120000
"Jan 06, 2017",18341.19,18308.23,18354.5,18263.06,260140000
"Jan 05, 2017",18308.23,18151.29,18344.31,18151.29,276970000
"Jan 04, 2017",18151.29,18140.68,18172.36,18105.22,298800000
"Jan 03, 2017",18140.68,18077.27,18190.62,18076.46,304860000
"Dec 30, 2016",18077.27,18029.5,18077.27,17998.4,111120000
"Dec 29, 2016",18029.5,18012.81,18035.31,17971.94,148090000
"Dec 28, 2016",18012.81,17909.59,18013,17891,171040000
"Dec 23, 2016",17909.59,17891.62,17953.53,17882.48,93400000
"Dec 22, 2016",17891.62,17745.41,17891.62,17742.76,202050000
"Dec 21, 2016",17745.41,17769.85,17811.97,17706.92,233430000
"Dec 20, 2016",17769.85,17782.4,17848.11,17729.88,259870000
"Dec 19, 2016",17782.4,17784.79,17813.47,17738.16,287110000
"Dec 16, 2016",17784.79,17769.35,17825.79,17720.25,460560000
"Dec 15, 2016",17769.35,17682.38,17778.74,17620.83,393690000
"Dec 14, 2016",17682.38,17715.62,17715.62,17630.03,416410000
"Dec 13, 2016",17715.62,17641.15,17715.62,17590.69,342710000
"Dec 12, 2016",17641.15,17733.12,17786.44,17625.17,305620000
"Dec 09, 2016",17733.12,17681.99,17754.69,17669.6,314850000
"Dec 08, 2016",17681.99,17625.53,17691.93,17607.16,345080000
"Dec 07, 2016",17625.53,17452.09,17625.53,17452.09,361840000
"Dec 06, 2016",17452.09,17461.86,17470,17381.89,307330000
"Dec 05, 2016",17461.86,17435.28,17521.42,17408.8,272810000
"Dec 02, 2016",17435.28,17497.34,17497.34,17347.52,275410000
"Dec 01, 2016",17497.34,17545.75,17578.14,17406.88,325520000
"Nov 30, 2016",17545.75,17532.06,17602.47,17517.1,459320000
"Nov 29, 2016",17532.06,17518.34,17572.52,17476.03,266350000
"Nov 28, 2016",17518.34,17603.42,17605.44,17471.24,244930000
"Nov 25, 2016",17603.42,17590.62,17619.28,17542.56,253520000
"Nov 24, 2016",17590.62,17622.52,17669.34,17545.62,219830000
"Nov 23, 2016",17622.52,17679.06,17792.36,17595.05,326010000
"Nov 22, 2016",17679.06,17527.55,17715.75,17527.28,287390000
"Nov 21, 2016",17527.55,17659.22,17685.73,17490.33,280730000
"Nov 18, 2016",17659.22,17600.94,17683.46,17538.58,274780000
"Nov 17, 2016",17600.94,17473.97,17600.94,17470.02,327850000
"Nov 16, 2016",17473.97,17573.1,17630.22,17470.09,254230000
"Nov 15, 2016",17573.1,17472.4,17694.1,17472.4,278840000
"Nov 14, 2016",17472.4,17444.97,17618.31,17444.81,276730000
"Nov 11, 2016",17444.97,17659.47,17700.76,17401.45,345830000
"Nov 10, 2016",17659.47,17590.99,17959.14,17590.99,410440000
"Nov 09, 2016",17590.99,17447.79,17590.99,17067.95,339460000
"Nov 08, 2016",17447.79,17457.66,17510.98,17390.4,234040000
"Nov 07, 2016",17457.66,17271.24,17489.74,17271.24,236710000
"Nov 04, 2016",17271.24,17581.91,17582.29,17237.28,299280000
"Nov 03, 2016",17581.91,17463.46,17787.21,17454.9,369180000
"Nov 02, 2016",17463.46,17523.3,17523.3,17405.05,303750000
"Nov 01, 2016",17523.3,17544.24,17596.59,17491.35,278670000
"Oct 31, 2016",17544.24,17644.83,17644.83,17493.83,269300000
"Oct 28, 2016",17644.83,17581.32,17678.45,17426.64,261780000
"Oct 27, 2016",17581.32,17668.98,17689.7,17508.02,259390000
"Oct 26, 2016",17668.98,17801.85,17802.89,17594.55,262130000
"Oct 25, 2016",17801.85,17860.52,17900.59,17786.67,271390000
"Oct 24, 2016",17860.52,17934.24,18045.51,17854.09,241050000
"Oct 21, 2016",17934.24,17945.05,17979.52,17895.48,215950000
"Oct 20, 2016",17945.05,18040.53,18064.07,17903.32,268480000
"Oct 19, 2016",18040.53,17994.41,18040.53,17882.85,299070000
"Oct 18, 2016",17994.41,17792.5,18017.39,17792.48,275060000
"Oct 17, 2016",17792.5,17980.18,17980.18,17777.94,238420000
"Oct 14, 2016",17980.18,17877.11,18028.88,17877.08,319360000
"Oct 13, 2016",17877.11,17956.28,17957.55,17797.91,314850000
"Oct 12, 2016",17956.28,18073.2,18127.68,17937.8,243820000
"Oct 11, 2016",18073.2,17978.9,18143.58,17971.5,275010000
"Oct 10, 2016",17978.9,17995.16,18050.64,17927.88,270480000
"Oct 07, 2016",17995.16,18115.89,18207.07,17978.34,323730000
"Oct 06, 2016",18115.89,18200.52,18254.16,18111.1,277280000
"Oct 05, 2016",18200.52,18342.07,18342.28,18169.23,268120000
"Oct 04, 2016",18342.07,18183.52,18607.13,18183.52,414660000
"Oct 03, 2016",18183.52,17871.42,18198.9,17825.37,258770000
"Sep 30, 2016",17871.42,17864.86,17875.02,17594.58,288790000
"Sep 29, 2016",17864.86,17792.28,17964.15,17792.28,248690000
"Sep 28, 2016",17792.28,17628.71,17818.4,17616.7,216310000
"Sep 27, 2016",17628.71,17722.8,17782.41,17543.57,261420000
"Sep 26, 2016",17722.8,17923.08,17923.08,17677.16,203000000
"Sep 23, 2016",17923.08,17987.77,17991.24,17835.12,235410000
"Sep 22, 2016",17987.77,17933.88,18046.79,17933.88,223920000
"Sep 21, 2016",17933.88,17900.22,18020.46,17900.22,223150000
"Sep 20, 2016",17900.22,17889.76,17958.84,17841.12,287230000
"Sep 19, 2016",17889.76,17851.87,17951.29,17826.39,223150000
"Sep 16, 2016",17851.87,17752.05,17905.74,17722.42,723330000
"Sep 15, 2016",17752.05,17631,17762.52,17561.38,241690000
"Sep 14, 2016",17631,17661.04,17742.76,17631,255230000
"Sep 13, 2016",17661.04,17730.24,17811.93,17660.61,276860000
"Sep 12, 2016",17730.24,17894.19,17894.19,17599.14,262110000
"Sep 09, 2016",17894.19,18193.13,18193.13,17883.78,217030000
"Sep 08, 2016",18193.13,18060.24,18213.61,18047.85,279350000
"Sep 07, 2016",18060.24,18003.44,18068.78,17947.13,248040000
"Sep 06, 2016",18003.44,18025.97,18073.32,17966.67,205210000
"Sep 05, 2016",18025.97,18016.45,18093.85,17980.93,179200000
"Sep 02, 2016",18016.45,17849.63,18107.82,17772.49,329410000
"Sep 01, 2016",17849.63,17732.77,17937.52,17732.77,268290000
"Aug 31, 2016",17732.77,17847.24,17849.19,17702.37,314710000
"Aug 30, 2016",17847.24,17930.79,17964.09,17796.15,221940000
"Aug 26, 2016",17930.79,17882.85,17958.37,17822.21,191990000
"Aug 25, 2016",17882.85,18014.65,18015.47,17825.48,252620000
"Aug 24, 2016",18014.65,17982.5,18055.38,17887.33,214730000
"Aug 23, 2016",17982.5,17872.08,18031.35,17871.8,248920000
"Aug 22, 2016",17872.08,17874.1,17934.44,17805.46,183910000
"Aug 19, 2016",17874.1,17871.04,17888.43,17826.68,198690000
"Aug 18, 2016",17871.04,17758.68,17880.37,17745,216070000
"Aug 17, 2016",17758.68,17808.5,17876.77,17746.72,223370000
"Aug 16, 2016",17808.5,17929.27,18012.64,17808.5,220890000
"Aug 15, 2016",17929.27,17921.38,17961.2,17888.73,204930000
"Aug 12, 2016",17921.38,17807.56,17946.85,17802.52,251970000
"Aug 11, 2016",17807.56,17699.68,17807.56,17573.98,272460000
"Aug 10, 2016",17699.68,17687.4,17738.02,17629.48,293890000
"Aug 09, 2016",17687.4,17557.74,17690.66,17546.23,256340000
"Aug 08, 2016",17557.74,17465.35,17648.99,17464.61,259610000
"Aug 05, 2016",17465.35,17244.32,17483.77,17242.59,262330000
"Aug 04, 2016",17244.32,16997.13,17293.45,16964.45,310290000
"Aug 03, 2016",16997.13,17063.01,17081.73,16932.52,236970000
"Aug 02, 2016",17063.01,17139.21,17168.17,16906.36,270570000
"Aug 01, 2016",17139.21,17282.88,17370.36,17139.21,248750000
"Jul 29, 2016",17282.88,17252.33,17296.97,17179.83,286700000
"Jul 28, 2016",17252.33,17265.91,17390.68,17237.41,337120000
"Jul 27, 2016",17265.91,17069.1,17362.07,17067.99,257670000
"Jul 26, 2016",17069.1,17090.98,17131.28,17007.27,212980000
"Jul 25, 2016",17090.98,16983.46,17162.42,16983.46,237220000
"Jul 22, 2016",16983.46,17047.42,17086.15,16950.54,236220000
"Jul 21, 2016",17047.42,17018.89,17092.23,16876.99,255750000
"Jul 20, 2016",17018.89,16906.26,17087.03,16887.81,244980000
"Jul 19, 2016",16906.26,16867.66,16948.84,16755.45,209870000
"Jul 18, 2016",16867.66,16727.27,16952.76,16711.42,210640000
"Jul 15, 2016",16727.27,16788.04,16788.04,16565.5,212760000
"Jul 14, 2016",16788.04,16751.02,16907.41,16695.09,353060000
"Jul 13, 2016",16751.02,16807.07,16867.75,16725.81,290760000
"Jul 12, 2016",16807.07,16706.39,16935.77,16705.57,311210000
"Jul 11, 2016",16706.39,16177.75,16745.22,16177.75,299940000
"Jul 08, 2016",16177.75,15898.81,16204.92,15826.42,286160000
"Jul 07, 2016",15898.81,15669.71,15994.67,15669.71,332610000
"Jul 06, 2016",15669.71,15734.68,15736.44,15496.04,403860000
"Jul 05, 2016",15734.68,16116.7,16140.79,15646.79,372710000
"Jul 04, 2016",16116.7,16465.49,16526.94,16102.43,251960000
"Jul 01, 2016",16465.49,16271.07,16477.99,16103.91,308760000
"Jun 30, 2016",16271.07,16002.9,16271.07,15885.58,393650000
"Jun 29, 2016",16002.9,15503.06,16002.9,15503.06,439920000
"Jun 28, 2016",15503.06,14967.86,15560.23,14967.86,443600000
"Jun 27, 2016",14967.86,16088.05,16088.05,14951.64,588390000
"Jun 24, 2016",16088.05,17333.51,17333.51,15209.81,659280000
"Jun 23, 2016",17333.51,17043.54,17389.37,17043.54,280440000
"Jun 22, 2016",17043.54,16980.31,17085.29,16868.44,257480000
"Jun 21, 2016",16980.31,16959.11,16986.99,16860.05,246930000
"Jun 20, 2016",16959.11,16422.04,17010.45,16422.04,287920000
"Jun 17, 2016",16422.04,16032.04,16448.28,16032.04,545760000
"Jun 16, 2016",16032.04,16298.32,16298.32,16012.22,328220000
"Jun 15, 2016",16297.9,16232.25,16380.25,16232.25,264910000
"Jun 14, 2016",16232.25,16574.22,16574.64,16232.25,276040000
"Jun 13, 2016",16574.34,16827.45,16827.45,16574.34,227250000
"Jun 10, 2016",16827.45,17111.59,17112.24,16800.64,242530000
"Jun 09, 2016",17111.59,17177.85,17178.94,17043.12,209000000
"Jun 08, 2016",17177.85,17195.38,17231.69,17128.46,226740000
"Jun 07, 2016",17195.38,17181.76,17292.84,17177.79,226760000
"Jun 06, 2016",17181.76,17067.93,17220.52,17024.99,211490000
"Jun 03, 2016",17067.93,17076.26,17163.1,16993.98,234020000
"Jun 02, 2016",17076.26,17061.47,17077.89,16969.54,216600000
"Jun 01, 2016",17061.47,17184.73,17185.33,16997.73,235810000
"May 31, 2016",17184.73,17232.26,17260.97,17176.92,317430000
"May 27, 2016",17232.26,17192.83,17232.26,17164.77,187550000
"May 26, 2016",17192.83,17232.64,17255.78,17161.98,216770000
"May 25, 2016",17232.64,17135.67,17260.33,17135.08,257100000
"May 24, 2016",17135.67,17031.74,17135.67,16954.91,231280000
"May 23, 2016",17031.74,16922.06,17053.39,16908.51,243400000
"May 20, 2016",16922.06,16730.11,16922.06,16730.11,238970000
"May 19, 2016",16730.11,16881.24,16881.51,16706,265320000
"May 18, 2016",16881.24,16845.08,16881.39,16739.82,246260000
"May 17, 2016",16845.08,16699.32,16897.26,16699.32,216330000
"May 16, 2016",16699.32,16650.3,16703.51,16611.77,156120000
"May 13, 2016",16650.3,16659.87,16659.87,16547.69,426230000
"May 12, 2016",16659.87,16720.75,16778.29,16631.8,227700000
"May 11, 2016",16720.75,16724.42,16737.71,16662.35,213930000
"May 10, 2016",16724.42,16687.06,16811.6,16681.25,220200000
"May 09, 2016",16687.06,16648.76,16793.08,16648.76,227150000
"May 06, 2016",16648.76,16661.7,16711.64,16583.71,220210000
"May 05, 2016",16661.7,16659.44,16768.12,16635.93,213310000
"May 04, 2016",16659.44,16730.09,16732.84,16628.61,224840000
"May 03, 2016",16730.09,16801.55,16852.66,16718.19,286090000
"Apr 29, 2016",16801.55,17066.45,17066.9,16801.55,309010000
"Apr 28, 2016",17066.45,17083.71,17083.71,16950.81,243080000
"Apr 27, 2016",17083.71,16945.49,17104.24,16929.94,224430000
"Apr 26, 2016",16945.49,16965.68,17011.08,16922.22,212940000
"Apr 25, 2016",16965.68,16871.46,17000.16,16853.37,196040000
"Apr 22, 2016",16871.46,16979.44,16983.17,16866.36,871730000
"Apr 21, 2016",16979.44,17017.98,17048.13,16925.77,237270000
"Apr 20, 2016",17017.98,17044.25,17046.62,16963.12,230970000
"Apr 19, 2016",17044.25,16889.75,17115.32,16889.03,263180000
"Apr 18, 2016",16889.75,16910.82,16924.85,16776.74,195780000
"Apr 15, 2016",16910.82,17001.4,17038.39,16883.61,220330000
"Apr 14, 2016",17001.4,17047.96,17071.23,16975.92,217290000
"Apr 13, 2016",17047.96,16795.3,17047.96,16794.49,242420000
"Apr 12, 2016",16795.3,16778.81,16795.3,16706.18,205640000
"Apr 11, 2016",16778.81,16829.72,16858.1,16760.7,181210000
"Apr 08, 2016",16829.72,16714.23,16875.93,16702.86,203660000
"Apr 07, 2016",16714.23,16866.11,16920.58,16692.21,210260000
