Date,Close,Open,High,Low,Volume
"Nov 09, 2016",3056.29,2995.5,3056.29,2937.98,976800000
"Nov 08, 2016",3023.43,3007.96,3026.82,3002.16,350700000
"Nov 07, 2016",3009.28,2962.22,3011.29,2962.22,397000000
"Nov 04, 2016",2954.53,2969.19,2969.19,2939.62,403700000
"Nov 03, 2016",2973.49,2978.41,3000.98,2972.89,401700000
"Nov 02, 2016",2980.17,3005.32,3005.32,2980.12,435600000
"Nov 01, 2016",3023.15,3063.2,3075.45,3017.8,355700000
"Oct 31, 2016",3055.25,3074.57,3074.57,3050.04,380800000
"Oct 28, 2016",3079.24,3066.78,3082.05,3050.24,413900000
"Oct 27, 2016",3085.17,3078.21,3096.79,3062.54,513800000
"Oct 26, 2016",3080.98,3086.07,3086.07,3059.99,387900000
"Oct 25, 2016",3087.41,3096.68,3107.45,3080.5,402100000
"Oct 24, 2016",3093.86,3085.36,3109.61,3085.36,428400000
"Oct 21, 2016",3077.65,3079.9,3086.15,3064.57,364800000
"Oct 20, 2016",3076.63,3059.84,3086.46,3045.91,449200000
"Oct 19, 2016",3055.94,3047.09,3062.99,3037.83,357300000
"Oct 18, 2016",3046.99,3014.59,3051.51,3014.59,414500000
"Oct 17, 2016",3008.72,3021.19,3026.46,3002.65,334600000
"Oct 14, 2016",3025.19,2978.42,3038.07,2978.42,441400000
"Oct 13, 2016",2975.04,2997.13,2997.13,2954.45,429800000
"Oct 12, 2016",3008.03,3018.37,3028.1,3005.42,397600000
"Oct 11, 2016",3020.69,3031.06,3051.12,3018.26,398400000
"Oct 10, 2016",3035.76,3003.26,3037.22,2984.6,386900000
"Oct 07, 2016",3000.57,3022,3027.06,2994.78,500700000
"Oct 06, 2016",3021.58,3033.1,3043.67,3015.87,478900000
"Oct 05, 2016",3026.28,3020.29,3031.33,2991.15,471500000
"Oct 04, 2016",3029.5,2999.8,3040.32,2995.29,394800000
"Oct 03, 2016",2998.5,2999.19,3008.38,2990.26,254200000
"Sep 30, 2016",3002.24,2977.19,3010.85,2922.82,694700000
"Sep 29, 2016",2991.58,3000.03,3032.59,2983.2,354600000
"Sep 28, 2016",2991.11,2977.75,3010.96,2977.75,341200000
"Sep 27, 2016",2970.84,2983.39,2997.02,2947.13,423500000
"Sep 26, 2016",2975.88,3020,3020,2973.2,439400000
"Sep 23, 2016",3032.31,3048.89,3048.89,3026.72,388900000
"Sep 22, 2016",3051.69,2999.19,3063.12,2999.19,459700000
"Sep 21, 2016",2982.18,2986.84,3009.99,2980.81,348500000
"Sep 20, 2016",2964.86,2966.96,2985.84,2959.13,325200000
"Sep 19, 2016",2968.31,2946.86,2971.78,2946.86,342700000
"Sep 16, 2016",2935.25,2968.63,2974.56,2929.44,1321000000
"Sep 15, 2016",2973.77,2961.31,2978.14,2947.17,559700000
"Sep 14, 2016",2964.9,2982.67,2989.54,2962.2,572800000
"Sep 13, 2016",2974.8,3018.39,3032.29,2974.8,508600000
"Sep 12, 2016",3012.88,3041.73,3041.73,2983.45,642900000
"Sep 09, 2016",3053.2,3076.33,3086.36,3044.59,538700000
"Sep 08, 2016",3083.54,3089.68,3101.75,3043.13,594700000
"Sep 07, 2016",3091.66,3074.12,3096.11,3064.76,568900000
"Sep 06, 2016",3070.16,3083.7,3094.15,3067.51,447100000
"Sep 05, 2016",3077.66,3084.82,3094.88,3076.7,377000000
"Sep 02, 2016",3079.74,3025.83,3083.09,3018.4,555200000
"Sep 01, 2016",3017.49,3027.86,3054.36,3005.32,702000000
"Aug 31, 2016",3023.13,3027.03,3049.4,3022.39,638900000
"Aug 30, 2016",3030.75,3005.34,3041.07,3005.34,400600000
"Aug 29, 2016",2998.5,3004.57,3008.44,2974.73,251200000
"Aug 26, 2016",3010.36,2984.93,3016.9,2974.53,363700000
"Aug 25, 2016",2987.69,2999.58,2999.58,2971.54,381000000
"Aug 24, 2016",3008.59,2981.31,3018.09,2969.65,577600000
"Aug 23, 2016",2993.73,2969.78,3002.02,2969.78,451900000
"Aug 22, 2016",2960.37,2967.45,2998.38,2949.6,393200000
"Aug 19, 2016",2968.2,2995.34,2995.38,2950.48,537600000
"Aug 18, 2016",2995.3,2988.4,3002.78,2978.28,349000000
"Aug 17, 2016",2980.54,3022.86,3026.81,2979.11,388200000
"Aug 16, 2016",3016.19,3037.7,3040.62,3013.13,417200000
"Aug 15, 2016",3046.65,3046.14,3063.4,3043.72,278200000
"Aug 12, 2016",3044.94,3046.47,3050.21,3037.24,318300000
"Aug 11, 2016",3049.03,3022.27,3049.03,3015.31,373200000
"Aug 10, 2016",3018.46,3024.59,3030.76,3014.81,419600000
"Aug 09, 2016",3029.18,2982.34,3029.84,2979.9,384000000
"Aug 08, 2016",2982.92,2977.75,2998.88,2976.45,404400000
"Aug 05, 2016",2973.71,2937.01,2977.58,2932.85,568200000
"Aug 04, 2016",2932.34,2919.26,2946.01,2918.53,606300000
"Aug 03, 2016",2911.06,2912.53,2920.22,2892.52,756200000
"Aug 02, 2016",2906.98,2964.65,2964.65,2902.67,817700000
"Aug 01, 2016",2967.31,3001.36,3018.54,2959.49,721500000
"Jul 29, 2016",2990.76,2977.2,2990.76,2968.69,712500000
"Jul 28, 2016",2966.1,2998.98,3007.34,2966.1,624700000
"Jul 27, 2016",2999.48,2991.19,3016.82,2991.19,575700000
"Jul 26, 2016",2978.9,2973.8,2986.89,2951.11,476900000
"Jul 25, 2016",2973.22,2971.74,2998.17,2961.96,447700000
"Jul 22, 2016",2972.23,2964.44,2982.26,2946.27,480900000
"Jul 21, 2016",2968.49,2972.15,2978.41,2942.69,644600000
"Jul 20, 2016",2966.95,2941.5,2971.46,2934.84,553600000
"Jul 19, 2016",2931.1,2946.64,2948.5,2909.12,602800000
"Jul 18, 2016",2949.17,2959.74,2982.42,2930.38,533600000
"Jul 15, 2016",2958.65,2955.77,2969.09,2935.41,634900000
"Jul 14, 2016",2963.07,2936.05,2977.61,2936.05,704500000
"Jul 13, 2016",2926.14,2933.07,2944.87,2917.92,705900000
"Jul 12, 2016",2933.44,2887.09,2940.01,2883.32,935300000
"Jul 11, 2016",2885.32,2853.12,2888.5,2843.11,653200000
"Jul 08, 2016",2838.01,2774.35,2851.56,2768.62,813200000
"Jul 07, 2016",2780.1,2768.14,2807.65,2768.14,623500000
"Jul 06, 2016",2761.37,2798.29,2807.65,2742.66,865100000
"Jul 05, 2016",2812.88,2857.98,2857.98,2803.93,785600000
"Jul 04, 2016",2862.21,2884.97,2892.52,2859.3,547800000
"Jul 01, 2016",2883.06,2874.15,2895.2,2851.23,754700000
"Jun 30, 2016",2864.74,2825.56,2871.1,2802.42,1039500000
"Jun 29, 2016",2832.18,2760.37,2836.32,2760.37,979700000
"Jun 28, 2016",2758.67,2723.53,2790.15,2723.53,1233200000
"Jun 27, 2016",2697.44,2768.12,2793.15,2678.27,1760600000
"Jun 24, 2016",2776.09,3030.93,3030.93,2736.43,2431400000
"Jun 23, 2016",3037.86,2984.7,3057.71,2984.07,702100000
"Jun 22, 2016",2978.31,2979.89,3002.88,2967.23,480400000
"Jun 21, 2016",2967.34,2941.12,2977.52,2933.33,525400000
"Jun 20, 2016",2942.88,2858.94,2952.85,2858.94,654500000
"Jun 17, 2016",2849.17,2832.59,2872.04,2832.59,1015400000
"Jun 16, 2016",2819.3,2820.1,2826.97,2784.9,772600000
"Jun 15, 2016",2830.3,2803.22,2850.43,2803.22,661400000
"Jun 14, 2016",2797.18,2838.26,2838.75,2795.66,749500000
"Jun 13, 2016",2853.52,2904.68,2904.68,2853.52,660200000
"Jun 10, 2016",2911.11,2983.28,2983.28,2908.61,686600000
"Jun 09, 2016",2989.03,3015.48,3015.48,2980.58,521100000
"Jun 08, 2016",3019.76,3038.01,3038.01,3008.51,436600000
"Jun 07, 2016",3040.69,3016,3052.45,3016,463300000
"Jun 06, 2016",3001.9,2991.69,3012.04,2991.49,359700000
"Jun 03, 2016",2997.55,3036.29,3054.42,2980.54,514800000
"Jun 02, 2016",3033.86,3034.83,3052.33,3023.62,481600000
"Jun 01, 2016",3038.77,3061.44,3064.06,3026.95,509100000
"May 31, 2016",3063.48,3090.55,3097.96,3056.87,576100000
"May 30, 2016",3090.01,3077.55,3091.58,3072.1,229700000
"May 27, 2016",3078.48,3066.45,3079.85,3060.31,395800000
"May 26, 2016",3071.21,3053.73,3074.24,3051.12,535700000
"May 25, 2016",3061.6,3018.81,3069.56,3018.81,700800000
"May 24, 2016",3010.12,2929.28,3017.25,2918.23,599800000
"May 23, 2016",2932.93,2962.52,2965.43,2922.12,523300000
"May 20, 2016",2962.16,2930.43,2963.11,2930.43,636800000
"May 19, 2016",2919.22,2948.72,2949.6,2917.61,603400000
"May 18, 2016",2956.43,2931.16,2957.01,2916.77,460900000
"May 17, 2016",2938.09,2956.29,2991.32,2922.76,670800000
"May 16, 2016",2951.39,2947.97,2954.66,2929.15,336100000
"May 13, 2016",2956.63,2923.64,2967.87,2904.09,533000000
"May 12, 2016",2935.46,2951.28,2988.62,2925.84,600100000
"May 11, 2016",2956.71,2975.47,2979.58,2940.24,641100000
"May 10, 2016",2978.97,2964.32,3003.4,2963.99,616900000
"May 09, 2016",2955.83,2947.01,2985.69,2938.31,480200000
"May 06, 2016",2936.84,2938.62,2950.2,2893.63,616900000
"May 05, 2016",2940.35,2944.11,2959.86,2928.19,476600000
"May 04, 2016",2938.75,2967.43,2982.35,2934.33,592400000
"May 03, 2016",2974.2,3029.1,3029.1,2972.06,570400000
"May 02, 2016",3032.6,3037.62,3045.63,3019.96,446200000
"Apr 29, 2016",3028.21,3106.17,3106.17,3028.21,687400000
"Apr 28, 2016",3125.43,3117.32,3126.4,3067.61,620200000
"Apr 27, 2016",3130.43,3121.46,3133.61,3109.11,513400000
"Apr 26, 2016",3121.29,3119.94,3148.44,3108.88,531600000
"Apr 25, 2016",3117.62,3141.57,3146.09,3103.11,481100000
"Apr 22, 2016",3141.12,3151.56,3153.31,3127.82,472500000
"Apr 21, 2016",3151.69,3146.49,3156.86,3124.49,639600000
"Apr 20, 2016",3142.52,3111.06,3147.19,3095.63,548400000
"Apr 19, 2016",3112.99,3070.46,3118.28,3070.46,594700000
"Apr 18, 2016",3064.03,3050,3071.67,3006.03,480300000
"Apr 15, 2016",3054.34,3055.73,3061.95,3043.46,570700000
"Apr 14, 2016",3060.86,3039.35,3061.99,3028.91,686300000
"Apr 13, 2016",3039.19,2956.82,3039.19,2956.82,828300000
"Apr 12, 2016",2942.09,2927.19,2944.12,2899.9,697200000
"Apr 11, 2016",2924.23,2910.75,2946.37,2883.46,602700000
"Apr 08, 2016",2911.98,2877.83,2921.25,2877.83,679900000
"Apr 07, 2016",2871.57,2910.83,2924.7,2860.32,589400000
"Apr 06, 2016",2909.36,2894.73,2911.56,2882.21,587700000
"Apr 05, 2016",2890.35,2951.58,2951.58,2887.35,596600000
"Apr 04, 2016",2962.28,2948.62,2993.71,2930.25,454300000
"Apr 01, 2016",2953.28,2984.36,2984.36,2916.96,665200000
"Mar 31, 2016",3004.93,3038.73,3038.73,2998.7,650500000
"Mar 30, 2016",3044.1,3013.7,3062.71,3013.7,520700000
"Mar 29, 2016",3004.87,2993.9,3023.42,2983.45,469400000
"Mar 24, 2016",2986.73,3036.02,3036.02,2985.06,455800000
"Mar 23, 2016",3042.42,3055.77,3076.2,3024.34,447800000
"Mar 22, 2016",3051.23,3034.35,3051.23,2997.11,435000000
"Mar 21, 2016",3048.77,3049.12,3088.08,3031.07,437500000
"Mar 18, 2016",3059.77,3043.29,3067.97,3022.27,944800000
"Mar 17, 2016",3043.1,3087.31,3089.58,2990.37,825500000
"Mar 16, 2016",3062.05,3069.29,3087.72,3045.53,540600000
"Mar 15, 2016",3067.21,3084.33,3084.33,3053.49,584500000
"Mar 14, 2016",3091.98,3082.09,3116.32,3079.77,649500000
"Mar 11, 2016",3073.8,2997.34,3074.7,2997.34,859200000
"Mar 10, 2016",2970.78,3017.8,3128.71,2970.78,1238800000
"Mar 09, 2016",3016.18,3003.81,3047.38,3001.96,551100000
"Mar 08, 2016",3002.01,3014.15,3026.04,2968.51,579000000
"Mar 07, 2016",3021.09,3029.89,3033.6,2997.26,498700000
"Mar 04, 2016",3037.35,3018.18,3056.22,3012.02,628500000
"Mar 03, 2016",3012.87,3023.79,3027.7,2996.72,545500000
"Mar 02, 2016",3022.14,2999.19,3030.63,2994.51,629600000
"Mar 01, 2016",2996.39,2944.77,2996.78,2930.24,584800000
"Feb 29, 2016",2945.75,2911.24,2946.74,2879.6,514900000
"Feb 26, 2016",2929.16,2893.12,2951.13,2893.12,618000000
"Feb 25, 2016",2877.42,2832.56,2892.82,2832.56,527700000
"Feb 24, 2016",2820.24,2885.89,2887.13,2801.43,590800000
"Feb 23, 2016",2887.38,2929.14,2934.52,2886.34,549300000
"Feb 22, 2016",2933.91,2877.64,2936.23,2877.64,502800000
"Feb 19, 2016",2871.05,2895.06,2903.32,2844.32,676800000
"Feb 18, 2016",2895.15,2909.49,2936.32,2883.53,680600000
"Feb 17, 2016",2897.72,2823.67,2900.7,2822.32,619400000
"Feb 16, 2016",2821.26,2844.05,2860.27,2804.25,649300000
"Feb 15, 2016",2833.87,2786.21,2855.12,2786.21,760000000
"Feb 12, 2016",2756.16,2689.98,2756.16,2689.98,924800000
"Feb 11, 2016",2680.35,2782.02,2782.02,2672.73,973800000
"Feb 10, 2016",2789.05,2748.24,2827.95,2734.08,914000000
"Feb 09, 2016",2736.5,2789.28,2809.41,2710.89,1029700000
"Feb 08, 2016",2785.17,2885.56,2894.47,2772.7,805100000
"Feb 05, 2016",2879.39,2908,2932.85,2869.92,870100000
"Feb 04, 2016",2905.3,2906.82,2936.12,2866.19,795700000
"Feb 03, 2016",2896.63,2945.5,2948.18,2862.4,872200000
"Feb 02, 2016",2951.85,3014.98,3014.98,2933.17,648400000
"Feb 01, 2016",3021.01,3048.75,3051.84,2989.88,571100000
"Jan 29, 2016",3045.09,2989.48,3045.09,2989.48,665300000
"Jan 28, 2016",2979.42,3037.03,3055.38,2955.86,766700000
"Jan 27, 2016",3043.47,3024.83,3043.47,2997.71,549000000
"Jan 26, 2016",3032.84,2975.81,3041.67,2945.31,793500000
"Jan 25, 2016",3001.78,3029.45,3037.12,2987.95,573800000
"Jan 22, 2016",3023.21,2949.94,3046.29,2949.94,817500000
"Jan 21, 2016",2943.92,2884.53,2967.17,2874.31,977800000
"Jan 20, 2016",2882.59,2947.84,2947.84,2855.44,863200000
"Jan 19, 2016",2980.49,2956.59,3008.51,2956.59,655400000
"Jan 18, 2016",2935.39,2951.17,2983.29,2915.66,577300000
"Jan 15, 2016",2952.48,3023.68,3028.64,2931.24,949300000
"Jan 14, 2016",3024,3064.99,3064.99,2972.18,671200000
"Jan 13, 2016",3073.02,3084.87,3124.98,3060.16,553900000
"Jan 12, 2016",3064.66,3026.7,3099.54,3019.68,545100000
"Jan 11, 2016",3027.49,3030.31,3074.78,3027.49,631600000
"Jan 08, 2016",3033.47,3087.42,3114.45,3033.47,594800000
"Jan 07, 2016",3084.68,3130.46,3130.46,3027.57,772700000
"Jan 06, 2016",3139.32,3170.64,3172.55,3110.79,529100000
"Jan 05, 2016",3178.01,3173.15,3195.79,3136.32,414300000
"Jan 04, 2016",3164.76,3266.01,3266.01,3147.88,579800000
